X,Y,Vx,VY,Xref,Yref
21.4304,14.5834,0.0000,-0.0012,nan,nan
21.4304,14.5834,0.0000,-0.0012,nan,nan
21.4304,14.5834,0.0000,-0.0012,nan,nan
21.4305,14.5835,0.0000,-0.0012,nan,nan
21.4305,14.5835,0.0000,-0.0012,nan,nan
21.4305,14.5836,0.0000,-0.0012,nan,nan
21.4306,14.5836,0.0000,-0.0012,nan,nan
21.4306,14.5837,0.0000,-0.0012,nan,nan
21.4306,14.5837,0.0000,-0.0012,nan,nan
21.4307,14.5838,0.0000,-0.0012,nan,nan
21.4307,14.5838,0.0000,-0.0012,nan,nan
21.4307,14.5838,0.0000,-0.0012,nan,nan
21.4307,14.5839,0.0000,-0.0012,nan,nan
21.4308,14.5839,0.0000,-0.0012,nan,nan
21.4308,14.5840,0.0000,-0.0012,nan,nan
21.4308,14.5840,0.0000,-0.0012,nan,nan
21.4308,14.5840,0.0000,-0.0012,nan,nan
21.4309,14.5841,0.0000,-0.0012,nan,nan
21.4309,14.5841,0.0000,-0.0012,nan,nan
21.4309,14.5842,0.0000,-0.0012,nan,nan
21.4309,14.5842,0.0000,-0.0012,nan,nan
21.4310,14.5842,0.0000,-0.0013,nan,nan
21.4310,14.5843,0.0000,-0.0013,nan,nan
21.4310,14.5843,0.0000,-0.0013,nan,nan
21.4311,14.5843,0.0000,-0.0013,nan,nan
21.4311,14.5844,0.0000,-0.0013,nan,nan
21.4311,14.5844,0.0000,-0.0013,nan,nan
21.4312,14.5845,0.0000,-0.0013,nan,nan
21.4312,14.5845,0.0000,-0.0013,nan,nan
21.4312,14.5846,0.0000,-0.0013,nan,nan
21.4312,14.5846,0.0000,-0.0013,nan,nan
21.4313,14.5846,0.0000,-0.0013,nan,nan
21.4313,14.5847,0.0000,-0.0013,nan,nan
21.4313,14.5848,0.0000,-0.0013,nan,nan
21.4314,14.5848,0.0000,-0.0013,nan,nan
21.4314,14.5849,0.0000,-0.0013,nan,nan
21.4315,14.5849,0.0000,-0.0013,nan,nan
21.4315,14.5849,0.0000,-0.0013,nan,nan
21.4315,14.5850,0.0000,-0.0013,nan,nan
21.4315,14.5850,0.0000,-0.0013,nan,nan
21.4316,14.5851,0.0000,-0.0013,nan,nan
21.4316,14.5851,0.0000,-0.0013,nan,nan
21.4316,14.5852,0.0000,-0.0013,nan,nan
21.4317,14.5852,0.0000,-0.0013,nan,nan
21.4317,14.5853,0.0000,-0.0013,nan,nan
21.4318,14.5853,0.0000,-0.0013,nan,nan
21.4318,14.5854,0.0000,-0.0013,nan,nan
21.4318,14.5854,0.0000,-0.0014,nan,nan
21.4319,14.5855,0.0000,-0.0014,nan,nan
21.4319,14.5855,0.0000,-0.0014,nan,nan
21.4319,14.5856,0.0000,-0.0014,nan,nan
21.4320,14.5856,0.0000,-0.0014,nan,nan
21.4320,14.5857,0.0000,-0.0014,nan,nan
21.4320,14.5857,0.0000,-0.0014,nan,nan
21.4321,14.5857,0.0000,-0.0014,nan,nan
21.4321,14.5858,0.0000,-0.0014,nan,nan
21.4321,14.5858,0.0000,-0.0014,nan,nan
21.4322,14.5859,0.0000,-0.0014,nan,nan
21.4322,14.5860,0.0000,-0.0014,nan,nan
21.4322,14.5860,0.0000,-0.0014,nan,nan
21.4323,14.5861,0.0000,-0.0014,nan,nan
21.4323,14.5861,0.0000,-0.0014,nan,nan
21.4323,14.5861,0.0000,-0.0014,nan,nan
21.4324,14.5862,0.0000,-0.0014,nan,nan
21.4324,14.5862,0.0000,-0.0014,nan,nan
21.4325,14.5863,0.0000,-0.0014,nan,nan
21.4325,14.5863,0.0000,-0.0014,nan,nan
21.4325,14.5864,0.0000,-0.0014,nan,nan
21.4325,14.5864,0.0000,-0.0014,nan,nan
21.4326,14.5865,0.0000,-0.0014,nan,nan
21.4326,14.5865,0.0000,-0.0014,nan,nan
21.4326,14.5866,0.0000,-0.0014,nan,nan
21.4327,14.5866,0.0000,-0.0014,nan,nan
21.4327,14.5866,0.0000,-0.0014,nan,nan
21.4327,14.5867,0.0000,-0.0014,nan,nan
21.4328,14.5868,0.0000,-0.0014,nan,nan
21.4328,14.5868,0.0000,-0.0014,nan,nan
21.4329,14.5869,0.0000,-0.0015,nan,nan
21.4329,14.5869,0.0000,-0.0015,nan,nan
21.4329,14.5869,0.0000,-0.0015,nan,nan
21.4330,14.5870,0.0000,-0.0015,nan,nan
21.4330,14.5871,0.0000,-0.0015,nan,nan
21.4330,14.5871,0.0000,-0.0015,nan,nan
21.4331,14.5872,0.0000,-0.0015,nan,nan
21.4331,14.5872,0.0000,-0.0015,nan,nan
21.4332,14.5873,0.0000,-0.0015,nan,nan
21.4332,14.5873,0.0000,-0.0015,nan,nan
21.4333,14.5874,0.0000,-0.0015,nan,nan
21.4333,14.5875,0.0000,-0.0015,nan,nan
21.4333,14.5875,0.0000,-0.0015,nan,nan
21.4334,14.5876,0.0000,-0.0015,nan,nan
21.4334,14.5876,0.0000,-0.0015,nan,nan
21.4335,14.5877,0.0000,-0.0015,nan,nan
21.4335,14.5878,0.0000,-0.0015,nan,nan
21.4336,14.5878,0.0000,-0.0015,nan,nan
21.4336,14.5879,0.0000,-0.0016,nan,nan
21.4337,14.5880,0.0000,-0.0016,nan,nan
21.4337,14.5880,0.0000,-0.0016,nan,nan
21.4338,14.5881,0.0000,-0.0016,nan,nan
21.4338,14.5881,0.0000,-0.0016,nan,nan
21.4339,14.5882,0.0000,-0.0016,nan,nan
21.4339,14.5883,0.0000,-0.0016,nan,nan
21.4339,14.5883,0.0000,-0.0016,nan,nan
21.4340,14.5884,0.0000,-0.0016,nan,nan
21.4340,14.5885,0.0000,-0.0016,nan,nan
21.4341,14.5885,0.0000,-0.0016,nan,nan
21.4341,14.5886,0.0000,-0.0016,nan,nan
21.4342,14.5887,0.0000,-0.0016,nan,nan
21.4342,14.5887,0.0000,-0.0017,nan,nan
21.4343,14.5888,0.0000,-0.0017,nan,nan
21.4343,14.5889,0.0000,-0.0017,nan,nan
21.4344,14.5889,0.0000,-0.0017,nan,nan
21.4344,14.5890,0.0000,-0.0017,nan,nan
21.4345,14.5891,0.0000,-0.0017,nan,nan
21.4345,14.5891,0.0000,-0.0017,nan,nan
21.4346,14.5892,0.0000,-0.0017,nan,nan
21.4346,14.5893,0.0000,-0.0017,nan,nan
21.4347,14.5893,0.0000,-0.0017,nan,nan
21.4347,14.5894,0.0000,-0.0017,nan,nan
21.4348,14.5895,0.0000,-0.0017,nan,nan
21.4348,14.5895,0.0000,-0.0017,nan,nan
21.4349,14.5896,0.0000,-0.0017,nan,nan
21.4350,14.5897,0.0000,-0.0017,nan,nan
21.4350,14.5897,0.0000,-0.0017,nan,nan
21.4351,14.5898,0.0000,-0.0017,nan,nan
21.4351,14.5899,0.0000,-0.0017,nan,nan
21.4352,14.5900,0.0000,-0.0017,nan,nan
21.4352,14.5900,0.0000,-0.0017,nan,nan
21.4353,14.5901,0.0000,-0.0017,nan,nan
21.4353,14.5901,0.0000,-0.0017,nan,nan
21.4353,14.5902,0.0000,-0.0018,nan,nan
21.4354,14.5902,0.0000,-0.0018,nan,nan
21.4354,14.5903,0.0000,-0.0018,nan,nan
21.4355,14.5904,0.0000,-0.0018,nan,nan
21.4355,14.5904,0.0000,-0.0018,nan,nan
21.4356,14.5905,0.0000,-0.0018,nan,nan
21.4356,14.5906,0.0000,-0.0018,nan,nan
21.4357,14.5907,0.0000,-0.0018,nan,nan
21.4357,14.5907,0.0000,-0.0018,nan,nan
21.4358,14.5908,0.0000,-0.0018,nan,nan
21.4359,14.5909,0.0000,-0.0018,nan,nan
21.4359,14.5909,0.0000,-0.0018,nan,nan
21.4359,14.5910,0.0000,-0.0018,nan,nan
21.4360,14.5910,0.0000,-0.0018,nan,nan
21.4360,14.5911,0.0000,-0.0018,nan,nan
21.4361,14.5911,0.0000,-0.0018,nan,nan
21.4361,14.5912,0.0000,-0.0018,nan,nan
21.4362,14.5913,0.0000,-0.0018,nan,nan
21.4362,14.5914,0.0000,-0.0018,nan,nan
21.4363,14.5914,0.0000,-0.0018,nan,nan
21.4364,14.5915,0.0000,-0.0018,nan,nan
21.4364,14.5916,0.0000,-0.0018,nan,nan
21.4365,14.5917,0.0000,-0.0018,nan,nan
21.4365,14.5917,0.0000,-0.0018,nan,nan
21.4365,14.5918,0.0000,-0.0018,nan,nan
21.4366,14.5918,0.0000,-0.0018,nan,nan
21.4366,14.5919,0.0000,-0.0018,nan,nan
21.4367,14.5919,0.0000,-0.0018,nan,nan
21.4367,14.5920,0.0000,-0.0019,nan,nan
21.4368,14.5921,0.0000,-0.0019,nan,nan
21.4368,14.5921,0.0000,-0.0019,nan,nan
21.4369,14.5922,0.0000,-0.0019,nan,nan
21.4369,14.5922,0.0000,-0.0019,nan,nan
21.4370,14.5923,0.0000,-0.0019,nan,nan
21.4370,14.5924,0.0000,-0.0019,nan,nan
21.4371,14.5925,0.0000,-0.0019,nan,nan
21.4372,14.5925,0.0000,-0.0019,nan,nan
21.4372,14.5926,0.0000,-0.0019,nan,nan
21.4373,14.5927,0.0000,-0.0019,nan,nan
21.4373,14.5928,0.0000,-0.0019,nan,nan
21.4374,14.5928,0.0000,-0.0019,nan,nan
21.4374,14.5929,0.0000,-0.0019,nan,nan
21.4375,14.5930,0.0000,-0.0019,nan,nan
21.4375,14.5930,0.0000,-0.0019,nan,nan
21.4376,14.5931,0.0000,-0.0019,nan,nan
21.4376,14.5931,0.0000,-0.0019,nan,nan
21.4377,14.5932,0.0000,-0.0019,nan,nan
21.4377,14.5933,0.0000,-0.0020,nan,nan
21.4378,14.5934,0.0000,-0.0020,nan,nan
21.4379,14.5934,0.0000,-0.0020,nan,nan
21.4379,14.5935,0.0000,-0.0020,nan,nan
21.4379,14.5935,0.0000,-0.0020,nan,nan
21.4380,14.5936,0.0000,-0.0020,nan,nan
21.4381,14.5937,0.0000,-0.0020,nan,nan
21.4381,14.5938,0.0000,-0.0020,nan,nan
21.4382,14.5938,0.0000,-0.0020,nan,nan
21.4382,14.5939,0.0000,-0.0020,nan,nan
21.4383,14.5939,0.0000,-0.0020,nan,nan
21.4383,14.5940,0.0000,-0.0020,nan,nan
21.4384,14.5941,0.0000,-0.0020,nan,nan
21.4384,14.5942,0.0000,-0.0020,nan,nan
21.4385,14.5942,0.0000,-0.0021,nan,nan
21.4385,14.5943,0.0000,-0.0021,nan,nan
21.4386,14.5943,0.0000,-0.0021,nan,nan
21.4386,14.5944,0.0000,-0.0021,nan,nan
21.4387,14.5945,0.0000,-0.0021,nan,nan
21.4387,14.5945,0.0000,-0.0021,nan,nan
21.4388,14.5946,0.0000,-0.0021,nan,nan
21.4388,14.5946,0.0000,-0.0022,nan,nan
21.4389,14.5947,0.0000,-0.0022,nan,nan
21.4390,14.5948,0.0000,-0.0022,nan,nan
21.4390,14.5948,0.0000,-0.0022,nan,nan
21.4390,14.5949,0.0000,-0.0022,nan,nan
21.4391,14.5950,0.0000,-0.0022,nan,nan
21.4392,14.5951,0.0000,-0.0022,nan,nan
21.4392,14.5951,0.0000,-0.0022,nan,nan
21.4392,14.5952,0.0000,-0.0022,nan,nan
21.4393,14.5952,0.0000,-0.0022,nan,nan
21.4394,14.5953,0.0000,-0.0022,nan,nan
21.4394,14.5954,0.0000,-0.0023,nan,nan
21.4394,14.5954,0.0000,-0.0023,nan,nan
21.4395,14.5955,0.0000,-0.0023,nan,nan
21.4396,14.5956,0.0000,-0.0023,nan,nan
21.4397,14.5957,0.0000,-0.0023,nan,nan
21.4397,14.5958,0.0000,-0.0023,nan,nan
21.4398,14.5958,0.0000,-0.0023,nan,nan
21.4398,14.5959,0.0000,-0.0023,nan,nan
21.4399,14.5960,0.0000,-0.0024,nan,nan
21.4400,14.5960,0.0000,-0.0024,nan,nan
21.4400,14.5961,0.0000,-0.0024,nan,nan
21.4401,14.5962,0.0000,-0.0024,nan,nan
21.4401,14.5962,0.0000,-0.0024,nan,nan
21.4402,14.5963,0.0000,-0.0024,nan,nan
21.4402,14.5964,0.0000,-0.0024,nan,nan
21.4403,14.5964,0.0000,-0.0024,nan,nan
21.4403,14.5965,0.0000,-0.0024,nan,nan
21.4404,14.5966,0.0000,-0.0024,nan,nan
21.4405,14.5967,0.0000,-0.0024,nan,nan
21.4405,14.5967,0.0000,-0.0024,nan,nan
21.4406,14.5968,0.0000,-0.0024,nan,nan
21.4406,14.5969,0.0000,-0.0024,nan,nan
21.4407,14.5970,0.0000,-0.0024,nan,nan
21.4408,14.5971,0.0000,-0.0024,nan,nan
21.4408,14.5971,0.0000,-0.0024,nan,nan
21.4409,14.5971,0.0000,-0.0024,nan,nan
21.4409,14.5972,0.0000,-0.0024,nan,nan
21.4410,14.5972,0.0000,-0.0024,nan,nan
21.4410,14.5973,0.0000,-0.0024,nan,nan
21.4411,14.5974,0.0000,-0.0024,nan,nan
21.4411,14.5974,0.0000,-0.0024,nan,nan
21.4411,14.5974,0.0000,-0.0024,nan,nan
21.4412,14.5975,0.0000,-0.0024,nan,nan
21.4412,14.5976,0.0000,-0.0024,nan,nan
21.4413,14.5976,0.0000,-0.0024,nan,nan
21.4413,14.5977,0.0000,-0.0024,nan,nan
21.4413,14.5977,0.0000,-0.0024,nan,nan
21.4414,14.5978,0.0000,-0.0024,nan,nan
21.4414,14.5978,0.0000,-0.0024,nan,nan
21.4415,14.5979,0.0000,-0.0024,nan,nan
21.4415,14.5979,0.0000,-0.0024,nan,nan
21.4416,14.5980,0.0000,-0.0024,nan,nan
21.4416,14.5981,0.0000,-0.0024,nan,nan
21.4417,14.5982,0.0000,-0.0024,nan,nan
21.4418,14.5982,0.0000,-0.0024,nan,nan
21.4418,14.5983,0.0000,-0.0024,nan,nan
21.4419,14.5983,0.0000,-0.0024,nan,nan
21.4420,14.5984,0.0000,-0.0024,nan,nan
21.4420,14.5985,0.0000,-0.0024,nan,nan
21.4420,14.5985,0.0000,-0.0024,nan,nan
21.4421,14.5986,0.0000,-0.0024,nan,nan
21.4422,14.5987,0.0000,-0.0024,nan,nan
21.4422,14.5987,0.0000,-0.0024,nan,nan
21.4423,14.5988,0.0000,-0.0024,nan,nan
21.4423,14.5989,0.0000,-0.0024,nan,nan
21.4424,14.5990,0.0000,-0.0024,nan,nan
21.4424,14.5990,0.0000,-0.0024,nan,nan
21.4425,14.5991,0.0000,-0.0024,nan,nan
21.4426,14.5991,0.0000,-0.0024,nan,nan
21.4426,14.5992,0.0000,-0.0024,nan,nan
21.4427,14.5993,0.0000,-0.0024,nan,nan
21.4427,14.5993,0.0000,-0.0024,nan,nan
21.4428,14.5994,0.0000,-0.0024,nan,nan
21.4429,14.5995,0.0000,-0.0024,nan,nan
21.4429,14.5995,0.0000,-0.0024,nan,nan
21.4430,14.5996,0.0000,-0.0024,nan,nan
21.4430,14.5997,0.0000,-0.0024,nan,nan
21.4431,14.5998,0.0000,-0.0024,nan,nan
21.4431,14.5998,0.0000,-0.0024,nan,nan
21.4432,14.5999,0.0000,-0.0024,nan,nan
21.4432,14.5999,0.0000,-0.0024,nan,nan
21.4433,14.6000,0.0000,-0.0024,nan,nan
21.4433,14.6001,0.0000,-0.0024,nan,nan
21.4434,14.6001,0.0000,-0.0024,nan,nan
21.4434,14.6001,0.0000,-0.0024,nan,nan
21.4435,14.6002,0.0000,-0.0024,nan,nan
21.4435,14.6003,0.0000,-0.0024,nan,nan
21.4436,14.6003,0.0000,-0.0024,nan,nan
21.4437,14.6004,0.0000,-0.0024,nan,nan
21.4437,14.6005,0.0000,-0.0024,nan,nan
21.4437,14.6005,0.0000,-0.0024,nan,nan
21.4438,14.6006,0.0000,-0.0024,nan,nan
21.4439,14.6007,0.0000,-0.0024,nan,nan
21.4439,14.6007,0.0000,-0.0024,nan,nan
21.4440,14.6008,0.0000,-0.0024,nan,nan
21.4440,14.6009,0.0000,-0.0024,nan,nan
21.4441,14.6010,0.0000,-0.0024,nan,nan
21.4442,14.6010,0.0000,-0.0024,nan,nan
21.4442,14.6011,0.0000,-0.0024,nan,nan
21.4443,14.6011,0.0000,-0.0024,nan,nan
21.4444,14.6012,0.0000,-0.0024,nan,nan
21.4444,14.6013,0.0000,-0.0024,nan,nan
21.4445,14.6014,0.0000,-0.0024,nan,nan
21.4445,14.6014,0.0000,-0.0024,nan,nan
21.4446,14.6015,0.0000,-0.0024,nan,nan
21.4447,14.6016,0.0000,-0.0024,nan,nan
21.4448,14.6017,0.0000,-0.0024,nan,nan
21.4448,14.6018,0.0000,-0.0024,nan,nan
21.4449,14.6018,0.0000,-0.0024,nan,nan
21.4449,14.6019,0.0000,-0.0024,nan,nan
21.4450,14.6019,0.0000,-0.0024,nan,nan
21.4451,14.6020,0.0000,-0.0024,nan,nan
21.4451,14.6021,0.0000,-0.0024,nan,nan
21.4452,14.6021,0.0000,-0.0024,nan,nan
21.4452,14.6022,0.0000,-0.0024,nan,nan
21.4453,14.6023,0.0000,-0.0024,nan,nan
21.4454,14.6024,0.0000,-0.0024,nan,nan
21.4455,14.6025,0.0000,-0.0024,nan,nan
21.4455,14.6025,0.0000,-0.0024,nan,nan
21.4456,14.6026,0.0000,-0.0024,nan,nan
21.4456,14.6027,0.0000,-0.0024,nan,nan
21.4457,14.6027,0.0000,-0.0024,nan,nan
21.4458,14.6028,0.0000,-0.0024,nan,nan
21.4459,14.6029,0.0000,-0.0024,nan,nan
21.4459,14.6029,0.0000,-0.0024,nan,nan
21.4460,14.6030,0.0000,-0.0024,nan,nan
21.4460,14.6031,0.0000,-0.0024,nan,nan
21.4461,14.6032,0.0000,-0.0024,nan,nan
21.4462,14.6033,0.0000,-0.0024,nan,nan
21.4463,14.6034,0.0000,-0.0024,nan,nan
21.4463,14.6034,0.0000,-0.0024,nan,nan
21.4464,14.6035,0.0000,-0.0024,nan,nan
21.4464,14.6036,0.0000,-0.0024,nan,nan
21.4465,14.6036,0.0000,-0.0024,nan,nan
21.4466,14.6037,0.0000,-0.0025,nan,nan
21.4467,14.6038,0.0000,-0.0025,nan,nan
21.4468,14.6039,0.0000,-0.0025,nan,nan
21.4468,14.6039,0.0000,-0.0025,nan,nan
21.4469,14.6040,0.0000,-0.0025,nan,nan
21.4469,14.6041,0.0000,-0.0025,nan,nan
21.4470,14.6042,0.0000,-0.0025,nan,nan
21.4471,14.6043,0.0000,-0.0025,nan,nan
21.4472,14.6044,0.0000,-0.0025,nan,nan
21.4473,14.6045,0.0000,-0.0025,nan,nan
21.4474,14.6046,0.0000,-0.0025,nan,nan
21.4475,14.6047,0.0000,-0.0026,nan,nan
21.4475,14.6048,0.0000,-0.0026,nan,nan
21.4476,14.6049,0.0000,-0.0026,nan,nan
21.4477,14.6050,0.0000,-0.0026,nan,nan
21.4478,14.6050,0.0000,-0.0026,nan,nan
21.4479,14.6051,0.0000,-0.0026,nan,nan
21.4480,14.6052,0.0000,-0.0026,nan,nan
21.4481,14.6053,0.0000,-0.0026,nan,nan
21.4482,14.6054,0.0000,-0.0026,nan,nan
21.4482,14.6055,0.0000,-0.0026,nan,nan
21.4483,14.6056,0.0000,-0.0026,nan,nan
21.4484,14.6057,0.0000,-0.0026,nan,nan
21.4485,14.6058,0.0000,-0.0026,nan,nan
21.4486,14.6059,0.0000,-0.0027,nan,nan
21.4487,14.6060,0.0000,-0.0027,nan,nan
21.4488,14.6061,0.0000,-0.0027,nan,nan
21.4489,14.6062,0.0000,-0.0026,nan,nan
21.4490,14.6063,0.0000,-0.0026,nan,nan
21.4491,14.6064,0.0000,-0.0026,nan,nan
21.4491,14.6065,0.0000,-0.0026,nan,nan
21.4492,14.6066,0.0000,-0.0026,nan,nan
21.4493,14.6067,0.0000,-0.0027,nan,nan
21.4494,14.6068,0.0000,-0.0027,nan,nan
21.4495,14.6069,0.0000,-0.0027,nan,nan
21.4496,14.6070,0.0000,-0.0027,nan,nan
21.4496,14.6070,0.0000,-0.0027,nan,nan
21.4497,14.6071,0.0000,-0.0027,nan,nan
21.4498,14.6072,0.0000,-0.0027,nan,nan
21.4499,14.6073,0.0000,-0.0027,nan,nan
21.4500,14.6074,0.0000,-0.0027,nan,nan
21.4501,14.6075,0.0000,-0.0027,nan,nan
21.4502,14.6076,0.0000,-0.0027,nan,nan
21.4503,14.6076,0.0000,-0.0027,nan,nan
21.4503,14.6077,0.0000,-0.0027,nan,nan
21.4504,14.6078,0.0000,-0.0027,nan,nan
21.4505,14.6079,0.0000,-0.0027,nan,nan
21.4506,14.6080,0.0000,-0.0027,nan,nan
21.4507,14.6081,0.0000,-0.0027,nan,nan
21.4508,14.6082,0.0000,-0.0027,nan,nan
21.4509,14.6083,0.0000,-0.0027,nan,nan
21.4510,14.6084,0.0000,-0.0027,nan,nan
21.4511,14.6085,0.0000,-0.0027,nan,nan
21.4512,14.6086,0.0000,-0.0027,nan,nan
21.4513,14.6087,0.0000,-0.0027,nan,nan
21.4514,14.6088,0.0000,-0.0027,nan,nan
21.4515,14.6089,0.0000,-0.0027,nan,nan
21.4516,14.6090,0.0000,-0.0027,nan,nan
21.4517,14.6091,0.0000,-0.0027,nan,nan
21.4518,14.6092,0.0000,-0.0027,nan,nan
21.4518,14.6093,0.0000,-0.0027,nan,nan
21.4519,14.6094,0.0000,-0.0027,nan,nan
21.4520,14.6095,0.0000,-0.0027,nan,nan
21.4521,14.6096,0.0000,-0.0027,nan,nan
21.4522,14.6097,0.0000,-0.0028,nan,nan
21.4523,14.6098,0.0000,-0.0028,nan,nan
21.4524,14.6099,0.0000,-0.0028,nan,nan
21.4525,14.6100,0.0000,-0.0028,nan,nan
21.4526,14.6101,0.0000,-0.0028,nan,nan
21.4527,14.6102,0.0000,-0.0028,nan,nan
21.4528,14.6103,0.0000,-0.0028,nan,nan
21.4529,14.6104,0.0000,-0.0028,nan,nan
21.4530,14.6105,0.0000,-0.0029,nan,nan
21.4531,14.6106,0.0000,-0.0029,nan,nan
21.4532,14.6107,0.0000,-0.0029,nan,nan
21.4533,14.6108,0.0000,-0.0029,nan,nan
21.4534,14.6109,0.0000,-0.0029,nan,nan
21.4535,14.6110,0.0000,-0.0029,nan,nan
21.4536,14.6111,0.0000,-0.0029,nan,nan
21.4537,14.6112,0.0000,-0.0029,nan,nan
21.4538,14.6113,0.0000,-0.0030,nan,nan
21.4540,14.6114,0.0000,-0.0030,nan,nan
21.4541,14.6115,0.0000,-0.0030,nan,nan
21.4542,14.6116,0.0000,-0.0030,nan,nan
21.4543,14.6117,0.0000,-0.0030,nan,nan
21.4544,14.6118,0.0000,-0.0030,nan,nan
21.4545,14.6119,0.0000,-0.0030,nan,nan
21.4546,14.6120,0.0000,-0.0029,nan,nan
21.4547,14.6121,0.0000,-0.0029,nan,nan
21.4548,14.6122,0.0000,-0.0029,nan,nan
21.4549,14.6123,0.0000,-0.0029,nan,nan
21.4550,14.6124,0.0000,-0.0029,nan,nan
21.4551,14.6125,0.0000,-0.0029,nan,nan
21.4552,14.6127,0.0000,-0.0029,nan,nan
21.4553,14.6128,0.0000,-0.0029,nan,nan
21.4554,14.6129,0.0000,-0.0029,nan,nan
21.4555,14.6130,0.0000,-0.0029,nan,nan
21.4556,14.6131,0.0000,-0.0029,nan,nan
21.4557,14.6132,0.0000,-0.0029,nan,nan
21.4558,14.6133,0.0000,-0.0029,nan,nan
21.4560,14.6134,0.0000,-0.0029,nan,nan
21.4561,14.6135,0.0000,-0.0029,nan,nan
21.4562,14.6136,0.0000,-0.0029,nan,nan
21.4563,14.6137,0.0000,-0.0029,nan,nan
21.4564,14.6138,0.0000,-0.0029,nan,nan
21.4565,14.6139,0.0000,-0.0029,nan,nan
21.4566,14.6140,0.0000,-0.0029,nan,nan
21.4567,14.6141,0.0000,-0.0029,nan,nan
21.4568,14.6142,0.0000,-0.0029,nan,nan
21.4569,14.6143,0.0000,-0.0029,nan,nan
21.4570,14.6144,0.0000,-0.0029,nan,nan
21.4571,14.6145,0.0000,-0.0029,nan,nan
21.4572,14.6146,0.0000,-0.0029,nan,nan
21.4573,14.6147,0.0000,-0.0029,nan,nan
21.4574,14.6148,0.0000,-0.0029,nan,nan
21.4575,14.6149,0.0000,-0.0029,nan,nan
21.4576,14.6150,0.0000,-0.0029,nan,nan
21.4577,14.6151,0.0000,-0.0029,nan,nan
21.4578,14.6152,0.0000,-0.0029,nan,nan
21.4579,14.6153,0.0000,-0.0029,nan,nan
21.4580,14.6154,0.0000,-0.0029,nan,nan
21.4581,14.6154,0.0000,-0.0029,nan,nan
21.4583,14.6155,0.0000,-0.0028,nan,nan
21.4584,14.6156,0.0000,-0.0028,nan,nan
21.4585,14.6157,0.0000,-0.0028,nan,nan
21.4586,14.6158,0.0000,-0.0028,nan,nan
21.4587,14.6159,0.0000,-0.0028,nan,nan
21.4588,14.6160,0.0000,-0.0028,nan,nan
21.4589,14.6161,0.0000,-0.0028,nan,nan
21.4590,14.6162,0.0000,-0.0028,nan,nan
21.4591,14.6163,0.0000,-0.0028,nan,nan
21.4592,14.6164,0.0000,-0.0028,nan,nan
21.4593,14.6165,0.0000,-0.0028,nan,nan
21.4594,14.6166,0.0000,-0.0028,nan,nan
21.4595,14.6167,0.0000,-0.0028,nan,nan
21.4596,14.6168,0.0000,-0.0028,nan,nan
21.4597,14.6169,0.0000,-0.0028,nan,nan
21.4598,14.6170,0.0000,-0.0027,nan,nan
21.4599,14.6171,0.0000,-0.0027,nan,nan
21.4600,14.6172,0.0000,-0.0027,nan,nan
21.4601,14.6173,0.0000,-0.0027,nan,nan
21.4602,14.6173,0.0000,-0.0027,nan,nan
21.4603,14.6174,0.0000,-0.0027,nan,nan
21.4604,14.6176,0.0000,-0.0027,nan,nan
21.4605,14.6176,0.0000,-0.0027,nan,nan
21.4606,14.6177,0.0000,-0.0027,nan,nan
21.4607,14.6178,0.0000,-0.0027,nan,nan
21.4608,14.6179,0.0000,-0.0027,nan,nan
21.4609,14.6180,0.0000,-0.0027,nan,nan
21.4610,14.6181,0.0000,-0.0027,nan,nan
21.4611,14.6182,0.0000,-0.0026,nan,nan
21.4613,14.6183,0.0000,-0.0026,nan,nan
21.4614,14.6184,0.0000,-0.0026,nan,nan
21.4615,14.6185,0.0000,-0.0026,nan,nan
21.4616,14.6186,0.0000,-0.0026,nan,nan
21.4617,14.6187,0.0000,-0.0026,nan,nan
21.4618,14.6187,0.0000,-0.0025,nan,nan
21.4619,14.6188,0.0000,-0.0025,nan,nan
21.4619,14.6189,0.0000,-0.0025,nan,nan
21.4620,14.6190,0.0000,-0.0024,nan,nan
21.4621,14.6191,0.0000,-0.0024,nan,nan
21.4622,14.6192,0.0000,-0.0024,nan,nan
21.4623,14.6193,0.0000,-0.0024,nan,nan
21.4624,14.6193,0.0000,-0.0024,nan,nan
21.4625,14.6194,0.0000,-0.0023,nan,nan
21.4626,14.6195,0.0000,-0.0023,nan,nan
21.4627,14.6196,0.0000,-0.0023,nan,nan
21.4628,14.6197,0.0000,-0.0023,nan,nan
21.4629,14.6197,0.0000,-0.0023,nan,nan
21.4630,14.6198,0.0000,-0.0023,nan,nan
21.4631,14.6199,0.0000,-0.0023,nan,nan
21.4632,14.6200,0.0000,-0.0023,nan,nan
21.4632,14.6200,0.0000,-0.0022,nan,nan
21.4633,14.6201,0.0000,-0.0022,nan,nan
21.4634,14.6202,0.0000,-0.0022,nan,nan
21.4635,14.6203,0.0000,-0.0022,nan,nan
21.4636,14.6203,0.0000,-0.0022,nan,nan
21.4637,14.6204,0.0000,-0.0021,nan,nan
21.4638,14.6205,0.0000,-0.0021,nan,nan
21.4638,14.6205,0.0000,-0.0021,nan,nan
21.4639,14.6206,0.0000,-0.0021,nan,nan
21.4640,14.6207,0.0000,-0.0021,nan,nan
21.4640,14.6207,0.0000,-0.0020,nan,nan
21.4641,14.6208,0.0000,-0.0020,nan,nan
